fold_id,model_name,segment,rebill_period_t,expected_active_users,actual_active_users,expected_ltv_usd,actual_ltv_usd,n_rows
fold_4,Baseline_Survival,2021-W28_SUB_MONTHLY_CIS,4,8.9601,6.0,147.85,99.0,1
fold_4,Baseline_Survival,2021-W28_SUB_MONTHLY_CIS,5,7.7943,5.0,275.65,181.5,1
fold_4,Baseline_Survival,2021-W28_SUB_MONTHLY_CIS,6,6.7648,4.0,384.63,247.5,1
fold_4,BdW,2021-W28_SUB_MONTHLY_CIS,4,5.4652,6.0,90.18,99.0,1
fold_4,BdW,2021-W28_SUB_MONTHLY_CIS,5,4.3129,5.0,159.12,181.5,1
fold_4,BdW,2021-W28_SUB_MONTHLY_CIS,6,3.6418,4.0,223.19,247.5,1
fold_4,Baseline_Survival,2021-W28_SUB_MONTHLY_EU_DACH,4,5.0904,3.0,83.99,49.5,1
fold_4,Baseline_Survival,2021-W28_SUB_MONTHLY_EU_DACH,5,4.4632,3.0,157.63,99.0,1
fold_4,Baseline_Survival,2021-W28_SUB_MONTHLY_EU_DACH,6,4.0743,2.0,224.86,132.0,1
fold_4,BdW,2021-W28_SUB_MONTHLY_EU_DACH,4,3.1553,3.0,52.06,49.5,1
fold_4,BdW,2021-W28_SUB_MONTHLY_EU_DACH,5,2.5915,3.0,94.82,99.0,1
fold_4,BdW,2021-W28_SUB_MONTHLY_EU_DACH,6,2.1231,2.0,129.85,132.0,1
fold_4,Baseline_Survival,2021-W28_SUB_MONTHLY_EU_EAST,4,4.8866,3.0,80.63,49.5,1
fold_4,Baseline_Survival,2021-W28_SUB_MONTHLY_EU_EAST,5,4.429,2.0,153.71,82.5,1
fold_4,Baseline_Survival,2021-W28_SUB_MONTHLY_EU_EAST,6,3.8386,2.0,217.04,115.5,1
fold_4,BdW,2021-W28_SUB_MONTHLY_EU_EAST,4,3.009,3.0,49.65,49.5,1
fold_4,BdW,2021-W28_SUB_MONTHLY_EU_EAST,5,2.394,2.0,89.15,82.5,1
fold_4,BdW,2021-W28_SUB_MONTHLY_EU_EAST,6,1.9023,2.0,120.54,115.5,1
fold_4,Baseline_Survival,2021-W28_SUB_MONTHLY_EU_NORTH,4,5.0469,3.0,83.27,49.5,1
fold_4,Baseline_Survival,2021-W28_SUB_MONTHLY_EU_NORTH,5,4.5563,3.0,158.45,99.0,1
fold_4,Baseline_Survival,2021-W28_SUB_MONTHLY_EU_NORTH,6,4.0056,2.0,224.55,132.0,1
fold_4,BdW,2021-W28_SUB_MONTHLY_EU_NORTH,4,3.037,3.0,50.11,49.5,1
fold_4,BdW,2021-W28_SUB_MONTHLY_EU_NORTH,5,2.3172,3.0,88.34,99.0,1
fold_4,BdW,2021-W28_SUB_MONTHLY_EU_NORTH,6,2.0709,2.0,122.51,132.0,1
fold_4,Baseline_Survival,2021-W28_SUB_MONTHLY_EU_SOUTH,4,5.3158,3.0,87.71,49.5,1
fold_4,Baseline_Survival,2021-W28_SUB_MONTHLY_EU_SOUTH,5,4.7271,3.0,165.71,99.0,1
fold_4,Baseline_Survival,2021-W28_SUB_MONTHLY_EU_SOUTH,6,4.1773,2.0,234.63,132.0,1
fold_4,BdW,2021-W28_SUB_MONTHLY_EU_SOUTH,4,3.2714,3.0,53.98,49.5,1
fold_4,BdW,2021-W28_SUB_MONTHLY_EU_SOUTH,5,2.7397,3.0,99.18,99.0,1
fold_4,BdW,2021-W28_SUB_MONTHLY_EU_SOUTH,6,2.3427,2.0,137.84,132.0,1
fold_4,Baseline_Survival,2021-W28_SUB_MONTHLY_EU_WEST,4,4.7301,3.0,78.05,49.5,1
fold_4,Baseline_Survival,2021-W28_SUB_MONTHLY_EU_WEST,5,4.1903,2.0,147.19,82.5,1
fold_4,Baseline_Survival,2021-W28_SUB_MONTHLY_EU_WEST,6,3.6862,2.0,208.01,115.5,1
fold_4,BdW,2021-W28_SUB_MONTHLY_EU_WEST,4,2.8783,3.0,47.49,49.5,1
fold_4,BdW,2021-W28_SUB_MONTHLY_EU_WEST,5,2.0581,2.0,81.45,82.5,1
fold_4,BdW,2021-W28_SUB_MONTHLY_EU_WEST,6,1.7015,2.0,109.53,115.5,1
fold_4,Baseline_Survival,2021-W28_SUB_MONTHLY_LATAM,4,9.5183,6.0,157.05,99.0,1
fold_4,Baseline_Survival,2021-W28_SUB_MONTHLY_LATAM,5,8.021,5.0,289.19,181.5,1
fold_4,Baseline_Survival,2021-W28_SUB_MONTHLY_LATAM,6,7.1753,4.0,403.97,247.5,1
fold_4,BdW,2021-W28_SUB_MONTHLY_LATAM,4,6.7654,6.0,111.63,99.0,1
fold_4,BdW,2021-W28_SUB_MONTHLY_LATAM,5,4.5953,5.0,178.2,181.5,1
fold_4,BdW,2021-W28_SUB_MONTHLY_LATAM,6,3.4301,4.0,229.24,247.5,1
fold_4,Baseline_Survival,2021-W28_SUB_MONTHLY_MENA,4,5.6901,4.0,93.89,66.0,1
fold_4,Baseline_Survival,2021-W28_SUB_MONTHLY_MENA,5,4.9923,3.0,176.26,115.5,1
fold_4,Baseline_Survival,2021-W28_SUB_MONTHLY_MENA,6,4.502,2.0,250.54,148.5,1
fold_4,BdW,2021-W28_SUB_MONTHLY_MENA,4,3.4264,4.0,56.54,66.0,1
fold_4,BdW,2021-W28_SUB_MONTHLY_MENA,5,2.8311,3.0,103.25,115.5,1
fold_4,BdW,2021-W28_SUB_MONTHLY_MENA,6,2.3688,2.0,142.33,148.5,1
fold_4,Baseline_Survival,2021-W28_SUB_MONTHLY_NA_CA,4,4.7019,3.0,77.58,49.5,1
fold_4,Baseline_Survival,2021-W28_SUB_MONTHLY_NA_CA,5,4.2278,2.0,147.34,82.5,1
fold_4,Baseline_Survival,2021-W28_SUB_MONTHLY_NA_CA,6,3.6399,2.0,207.4,115.5,1
fold_4,BdW,2021-W28_SUB_MONTHLY_NA_CA,4,2.8077,3.0,46.33,49.5,1
fold_4,BdW,2021-W28_SUB_MONTHLY_NA_CA,5,2.3116,2.0,84.47,82.5,1
fold_4,BdW,2021-W28_SUB_MONTHLY_NA_CA,6,1.7566,2.0,113.45,115.5,1
fold_4,Baseline_Survival,2021-W28_SUB_MONTHLY_NA_US,4,5.0207,3.0,82.84,49.5,1
fold_4,Baseline_Survival,2021-W28_SUB_MONTHLY_NA_US,5,4.5406,3.0,157.76,99.0,1
fold_4,Baseline_Survival,2021-W28_SUB_MONTHLY_NA_US,6,3.9781,2.0,223.4,132.0,1
fold_4,BdW,2021-W28_SUB_MONTHLY_NA_US,4,3.1174,3.0,51.44,49.5,1
fold_4,BdW,2021-W28_SUB_MONTHLY_NA_US,5,2.5668,3.0,93.79,99.0,1
fold_4,BdW,2021-W28_SUB_MONTHLY_NA_US,6,2.1414,2.0,129.12,132.0,1
fold_4,Baseline_Survival,2021-W28_SUB_MONTHLY_ROW,4,5.3484,3.0,88.25,49.5,1
fold_4,Baseline_Survival,2021-W28_SUB_MONTHLY_ROW,5,4.6966,3.0,165.74,99.0,1
fold_4,Baseline_Survival,2021-W28_SUB_MONTHLY_ROW,6,4.199,2.0,235.03,132.0,1
fold_4,BdW,2021-W28_SUB_MONTHLY_ROW,4,3.342,3.0,55.14,49.5,1
fold_4,BdW,2021-W28_SUB_MONTHLY_ROW,5,2.9776,3.0,104.27,99.0,1
fold_4,BdW,2021-W28_SUB_MONTHLY_ROW,6,2.3412,2.0,142.9,132.0,1
fold_4,Baseline_Survival,2021-W28_SUB_MONTHLY_SOUTH_ASIA,4,4.8906,3.0,80.69,49.5,1
fold_4,Baseline_Survival,2021-W28_SUB_MONTHLY_SOUTH_ASIA,5,4.1594,2.0,149.33,82.5,1
fold_4,Baseline_Survival,2021-W28_SUB_MONTHLY_SOUTH_ASIA,6,3.7456,2.0,211.13,115.5,1
fold_4,BdW,2021-W28_SUB_MONTHLY_SOUTH_ASIA,4,2.7875,3.0,45.99,49.5,1
fold_4,BdW,2021-W28_SUB_MONTHLY_SOUTH_ASIA,5,2.3802,2.0,85.27,82.5,1
fold_4,BdW,2021-W28_SUB_MONTHLY_SOUTH_ASIA,6,1.9689,2.0,117.75,115.5,1
fold_4,Baseline_Survival,2021-W28_SUB_MONTHLY_SSA,4,5.4313,3.0,89.62,49.5,1
fold_4,Baseline_Survival,2021-W28_SUB_MONTHLY_SSA,5,4.7167,3.0,167.44,99.0,1
fold_4,Baseline_Survival,2021-W28_SUB_MONTHLY_SSA,6,4.3038,2.0,238.45,132.0,1
fold_4,BdW,2021-W28_SUB_MONTHLY_SSA,4,3.3113,3.0,54.64,49.5,1
fold_4,BdW,2021-W28_SUB_MONTHLY_SSA,5,2.8555,3.0,101.75,99.0,1
fold_4,BdW,2021-W28_SUB_MONTHLY_SSA,6,2.1965,2.0,137.99,132.0,1
fold_4,Baseline_Survival,2021-W28_SUB_MONTHLY_UK,4,4.6572,3.0,76.84,49.5,1
fold_4,Baseline_Survival,2021-W28_SUB_MONTHLY_UK,5,4.1374,2.0,145.11,82.5,1
fold_4,Baseline_Survival,2021-W28_SUB_MONTHLY_UK,6,3.6236,2.0,204.9,115.5,1
fold_4,BdW,2021-W28_SUB_MONTHLY_UK,4,2.8701,3.0,47.36,49.5,1
fold_4,BdW,2021-W28_SUB_MONTHLY_UK,5,2.1321,2.0,82.54,82.5,1
fold_4,BdW,2021-W28_SUB_MONTHLY_UK,6,1.8251,2.0,112.65,115.5,1
fold_4,Baseline_Survival,2021-W30_SUB_MONTHLY_APAC_ANZ,4,5.1167,3.0,84.43,49.5,1
fold_4,Baseline_Survival,2021-W30_SUB_MONTHLY_APAC_ANZ,5,4.249,2.0,154.53,82.5,1
fold_4,Baseline_Survival,2021-W30_SUB_MONTHLY_APAC_ANZ,6,3.9206,2.0,219.22,115.5,1
fold_4,BdW,2021-W30_SUB_MONTHLY_APAC_ANZ,4,2.8913,3.0,47.71,49.5,1
fold_4,BdW,2021-W30_SUB_MONTHLY_APAC_ANZ,5,2.4053,2.0,87.39,82.5,1
fold_4,BdW,2021-W30_SUB_MONTHLY_APAC_ANZ,6,1.9523,2.0,119.61,115.5,1
fold_4,Baseline_Survival,2021-W30_SUB_MONTHLY_APAC_EA,4,5.3386,3.0,88.09,49.5,1
fold_4,Baseline_Survival,2021-W30_SUB_MONTHLY_APAC_EA,5,4.4822,3.0,162.04,99.0,1
fold_4,Baseline_Survival,2021-W30_SUB_MONTHLY_APAC_EA,6,4.2255,2.0,231.76,132.0,1
fold_4,BdW,2021-W30_SUB_MONTHLY_APAC_EA,4,3.2132,3.0,53.02,49.5,1
fold_4,BdW,2021-W30_SUB_MONTHLY_APAC_EA,5,2.6061,3.0,96.02,99.0,1
fold_4,BdW,2021-W30_SUB_MONTHLY_APAC_EA,6,2.1539,2.0,131.56,132.0,1
fold_4,Baseline_Survival,2021-W30_SUB_MONTHLY_APAC_SEA,4,5.0358,3.0,83.09,49.5,1
fold_4,Baseline_Survival,2021-W30_SUB_MONTHLY_APAC_SEA,5,4.2585,2.0,153.36,82.5,1
fold_4,Baseline_Survival,2021-W30_SUB_MONTHLY_APAC_SEA,6,4.0551,2.0,220.27,115.5,1
fold_4,BdW,2021-W30_SUB_MONTHLY_APAC_SEA,4,3.1946,3.0,52.71,49.5,1
fold_4,BdW,2021-W30_SUB_MONTHLY_APAC_SEA,5,2.4598,2.0,93.3,82.5,1
fold_4,BdW,2021-W30_SUB_MONTHLY_APAC_SEA,6,1.9168,2.0,124.92,115.5,1
fold_4,Baseline_Survival,2021-W30_SUB_MONTHLY_CIS,4,9.0658,6.0,149.58,99.0,1
fold_4,Baseline_Survival,2021-W30_SUB_MONTHLY_CIS,5,8.2231,5.0,283.72,181.5,1
fold_4,Baseline_Survival,2021-W30_SUB_MONTHLY_CIS,6,7.3758,4.0,401.91,247.5,1
fold_4,BdW,2021-W30_SUB_MONTHLY_CIS,4,6.2576,6.0,103.25,99.0,1
fold_4,BdW,2021-W30_SUB_MONTHLY_CIS,5,5.5696,5.0,197.96,181.5,1
fold_4,BdW,2021-W30_SUB_MONTHLY_CIS,6,4.7776,4.0,282.3,247.5,1
fold_4,Baseline_Survival,2021-W30_SUB_MONTHLY_EU_DACH,4,5.6422,4.0,93.1,66.0,1
fold_4,Baseline_Survival,2021-W30_SUB_MONTHLY_EU_DACH,5,5.0651,3.0,176.67,115.5,1
fold_4,Baseline_Survival,2021-W30_SUB_MONTHLY_EU_DACH,6,4.7466,3.0,254.99,165.0,1
fold_4,BdW,2021-W30_SUB_MONTHLY_EU_DACH,4,3.754,4.0,61.94,66.0,1
fold_4,BdW,2021-W30_SUB_MONTHLY_EU_DACH,5,3.1341,3.0,113.65,115.5,1
fold_4,BdW,2021-W30_SUB_MONTHLY_EU_DACH,6,2.8058,3.0,159.95,165.0,1
fold_4,Baseline_Survival,2021-W30_SUB_MONTHLY_EU_EAST,4,5.196,3.0,85.73,49.5,1
fold_4,Baseline_Survival,2021-W30_SUB_MONTHLY_EU_EAST,5,4.6294,3.0,162.12,99.0,1
fold_4,Baseline_Survival,2021-W30_SUB_MONTHLY_EU_EAST,6,4.1393,2.0,230.42,132.0,1
fold_4,BdW,2021-W30_SUB_MONTHLY_EU_EAST,4,3.3621,3.0,55.47,49.5,1
fold_4,BdW,2021-W30_SUB_MONTHLY_EU_EAST,5,2.6708,3.0,99.54,99.0,1
fold_4,BdW,2021-W30_SUB_MONTHLY_EU_EAST,6,2.2772,2.0,137.12,132.0,1
fold_4,Baseline_Survival,2021-W30_SUB_MONTHLY_EU_NORTH,4,4.8095,3.0,79.36,49.5,1
fold_4,Baseline_Survival,2021-W30_SUB_MONTHLY_EU_NORTH,5,4.263,2.0,149.7,82.5,1
fold_4,Baseline_Survival,2021-W30_SUB_MONTHLY_EU_NORTH,6,3.8238,2.0,212.79,115.5,1
fold_4,BdW,2021-W30_SUB_MONTHLY_EU_NORTH,4,2.9354,3.0,48.43,49.5,1
fold_4,BdW,2021-W30_SUB_MONTHLY_EU_NORTH,5,2.2461,2.0,85.49,82.5,1
fold_4,BdW,2021-W30_SUB_MONTHLY_EU_NORTH,6,1.9299,2.0,117.34,115.5,1
fold_4,Baseline_Survival,2021-W30_SUB_MONTHLY_EU_SOUTH,4,4.9238,3.0,81.24,49.5,1
fold_4,Baseline_Survival,2021-W30_SUB_MONTHLY_EU_SOUTH,5,4.2108,2.0,150.72,82.5,1
fold_4,Baseline_Survival,2021-W30_SUB_MONTHLY_EU_SOUTH,6,3.7071,2.0,211.89,115.5,1
fold_4,BdW,2021-W30_SUB_MONTHLY_EU_SOUTH,4,3.0165,3.0,49.77,49.5,1
fold_4,BdW,2021-W30_SUB_MONTHLY_EU_SOUTH,5,2.3886,2.0,89.18,82.5,1
fold_4,BdW,2021-W30_SUB_MONTHLY_EU_SOUTH,6,1.8553,2.0,119.8,115.5,1
fold_4,Baseline_Survival,2021-W30_SUB_MONTHLY_EU_WEST,4,5.1649,3.0,85.22,49.5,1
fold_4,Baseline_Survival,2021-W30_SUB_MONTHLY_EU_WEST,5,4.7433,3.0,163.49,99.0,1
fold_4,Baseline_Survival,2021-W30_SUB_MONTHLY_EU_WEST,6,4.2466,2.0,233.55,132.0,1
fold_4,BdW,2021-W30_SUB_MONTHLY_EU_WEST,4,3.4888,3.0,57.57,49.5,1
fold_4,BdW,2021-W30_SUB_MONTHLY_EU_WEST,5,2.8278,3.0,104.22,99.0,1
fold_4,BdW,2021-W30_SUB_MONTHLY_EU_WEST,6,2.4022,2.0,143.86,132.0,1
fold_4,Baseline_Survival,2021-W30_SUB_MONTHLY_LATAM,4,9.2948,6.0,153.36,99.0,1
fold_4,Baseline_Survival,2021-W30_SUB_MONTHLY_LATAM,5,7.958,5.0,284.16,181.5,1
fold_4,Baseline_Survival,2021-W30_SUB_MONTHLY_LATAM,6,7.0178,4.0,396.81,247.5,1
fold_4,BdW,2021-W30_SUB_MONTHLY_LATAM,4,5.8627,6.0,96.73,99.0,1
fold_4,BdW,2021-W30_SUB_MONTHLY_LATAM,5,4.2128,5.0,159.99,181.5,1
fold_4,BdW,2021-W30_SUB_MONTHLY_LATAM,6,3.501,4.0,220.61,247.5,1
fold_4,Baseline_Survival,2021-W30_SUB_MONTHLY_MENA,4,5.1443,3.0,84.88,49.5,1
fold_4,Baseline_Survival,2021-W30_SUB_MONTHLY_MENA,5,4.5532,2.0,160.01,82.5,1
fold_4,Baseline_Survival,2021-W30_SUB_MONTHLY_MENA,6,3.9352,2.0,224.94,115.5,1
fold_4,BdW,2021-W30_SUB_MONTHLY_MENA,4,3.1015,3.0,51.17,49.5,1
fold_4,BdW,2021-W30_SUB_MONTHLY_MENA,5,2.3975,2.0,90.73,82.5,1
fold_4,BdW,2021-W30_SUB_MONTHLY_MENA,6,1.9899,2.0,123.57,115.5,1
fold_4,Baseline_Survival,2021-W30_SUB_MONTHLY_NA_CA,4,4.8552,3.0,80.11,49.5,1
fold_4,Baseline_Survival,2021-W30_SUB_MONTHLY_NA_CA,5,4.3239,2.0,151.46,82.5,1
fold_4,Baseline_Survival,2021-W30_SUB_MONTHLY_NA_CA,6,3.7778,2.0,213.79,115.5,1
fold_4,BdW,2021-W30_SUB_MONTHLY_NA_CA,4,2.9523,3.0,48.71,49.5,1
fold_4,BdW,2021-W30_SUB_MONTHLY_NA_CA,5,2.3198,2.0,86.99,82.5,1
fold_4,BdW,2021-W30_SUB_MONTHLY_NA_CA,6,1.9174,2.0,118.63,115.5,1
fold_4,Baseline_Survival,2021-W30_SUB_MONTHLY_NA_US,4,4.8051,3.0,79.28,49.5,1
fold_4,Baseline_Survival,2021-W30_SUB_MONTHLY_NA_US,5,4.0163,2.0,145.55,82.5,1
fold_4,Baseline_Survival,2021-W30_SUB_MONTHLY_NA_US,6,3.8252,2.0,208.67,115.5,1
fold_4,BdW,2021-W30_SUB_MONTHLY_NA_US,4,2.7897,3.0,46.03,49.5,1
fold_4,BdW,2021-W30_SUB_MONTHLY_NA_US,5,2.2774,2.0,83.61,82.5,1
fold_4,BdW,2021-W30_SUB_MONTHLY_NA_US,6,1.8001,2.0,113.31,115.5,1
fold_4,Baseline_Survival,2021-W30_SUB_MONTHLY_ROW,4,4.9323,3.0,81.38,49.5,1
fold_4,Baseline_Survival,2021-W30_SUB_MONTHLY_ROW,5,4.295,2.0,152.25,82.5,1
fold_4,Baseline_Survival,2021-W30_SUB_MONTHLY_ROW,6,3.6904,2.0,213.14,115.5,1
fold_4,BdW,2021-W30_SUB_MONTHLY_ROW,4,2.8649,3.0,47.27,49.5,1
fold_4,BdW,2021-W30_SUB_MONTHLY_ROW,5,2.2599,2.0,84.56,82.5,1
fold_4,BdW,2021-W30_SUB_MONTHLY_ROW,6,1.8587,2.0,115.23,115.5,1
fold_4,Baseline_Survival,2021-W30_SUB_MONTHLY_SOUTH_ASIA,4,4.7457,3.0,78.3,49.5,1
fold_4,Baseline_Survival,2021-W30_SUB_MONTHLY_SOUTH_ASIA,5,4.1347,2.0,146.53,82.5,1
fold_4,Baseline_Survival,2021-W30_SUB_MONTHLY_SOUTH_ASIA,6,3.6643,2.0,206.99,115.5,1
fold_4,BdW,2021-W30_SUB_MONTHLY_SOUTH_ASIA,4,2.6775,3.0,44.18,49.5,1
fold_4,BdW,2021-W30_SUB_MONTHLY_SOUTH_ASIA,5,2.2232,2.0,80.86,82.5,1
fold_4,BdW,2021-W30_SUB_MONTHLY_SOUTH_ASIA,6,1.7394,2.0,109.56,115.5,1
fold_4,Baseline_Survival,2021-W30_SUB_MONTHLY_SSA,4,5.0169,3.0,82.78,49.5,1
fold_4,Baseline_Survival,2021-W30_SUB_MONTHLY_SSA,5,4.2879,2.0,153.53,82.5,1
fold_4,Baseline_Survival,2021-W30_SUB_MONTHLY_SSA,6,3.86,2.0,217.22,115.5,1
fold_4,BdW,2021-W30_SUB_MONTHLY_SSA,4,3.0531,3.0,50.38,49.5,1
fold_4,BdW,2021-W30_SUB_MONTHLY_SSA,5,2.473,2.0,91.18,82.5,1
fold_4,BdW,2021-W30_SUB_MONTHLY_SSA,6,1.9444,2.0,123.26,115.5,1
fold_4,Baseline_Survival,2021-W30_SUB_MONTHLY_UK,4,4.4623,3.0,73.63,49.5,1
fold_4,Baseline_Survival,2021-W30_SUB_MONTHLY_UK,5,3.7968,2.0,136.28,82.5,1
fold_4,Baseline_Survival,2021-W30_SUB_MONTHLY_UK,6,3.4552,2.0,193.29,115.5,1
fold_4,BdW,2021-W30_SUB_MONTHLY_UK,4,2.6161,3.0,43.17,49.5,1
fold_4,BdW,2021-W30_SUB_MONTHLY_UK,5,1.9332,2.0,75.06,82.5,1
fold_4,BdW,2021-W30_SUB_MONTHLY_UK,6,1.575,2.0,101.05,115.5,1
fold_4,Baseline_Survival,2021-W32_SUB_MONTHLY_APAC_ANZ,3,5.7873,4.0,95.49,66.0,1
fold_4,Baseline_Survival,2021-W32_SUB_MONTHLY_APAC_ANZ,4,5.1018,3.0,179.67,115.5,1
fold_4,Baseline_Survival,2021-W32_SUB_MONTHLY_APAC_ANZ,5,4.4614,3.0,253.28,165.0,1
fold_4,BdW,2021-W32_SUB_MONTHLY_APAC_ANZ,3,4.0979,4.0,67.62,66.0,1
fold_4,BdW,2021-W32_SUB_MONTHLY_APAC_ANZ,4,3.1388,3.0,119.41,115.5,1
fold_4,BdW,2021-W32_SUB_MONTHLY_APAC_ANZ,5,2.5824,3.0,162.02,165.0,1
fold_4,Baseline_Survival,2021-W32_SUB_MONTHLY_APAC_EA,3,5.4001,4.0,89.1,66.0,1
fold_4,Baseline_Survival,2021-W32_SUB_MONTHLY_APAC_EA,4,4.8358,3.0,168.89,115.5,1
fold_4,Baseline_Survival,2021-W32_SUB_MONTHLY_APAC_EA,5,4.0882,2.0,236.35,148.5,1
fold_4,BdW,2021-W32_SUB_MONTHLY_APAC_EA,3,3.7284,4.0,61.52,66.0,1
fold_4,BdW,2021-W32_SUB_MONTHLY_APAC_EA,4,2.8747,3.0,108.95,115.5,1
fold_4,BdW,2021-W32_SUB_MONTHLY_APAC_EA,5,2.2046,2.0,145.33,148.5,1
fold_4,Baseline_Survival,2021-W32_SUB_MONTHLY_APAC_SEA,3,5.4449,4.0,89.84,66.0,1
fold_4,Baseline_Survival,2021-W32_SUB_MONTHLY_APAC_SEA,4,4.5796,3.0,165.4,115.5,1
fold_4,Baseline_Survival,2021-W32_SUB_MONTHLY_APAC_SEA,5,4.0593,2.0,232.38,148.5,1
fold_4,BdW,2021-W32_SUB_MONTHLY_APAC_SEA,3,3.7732,4.0,62.26,66.0,1
fold_4,BdW,2021-W32_SUB_MONTHLY_APAC_SEA,4,2.8756,3.0,109.71,115.5,1
fold_4,BdW,2021-W32_SUB_MONTHLY_APAC_SEA,5,2.2459,2.0,146.76,148.5,1
fold_4,Baseline_Survival,2021-W32_SUB_MONTHLY_CIS,3,9.9778,7.0,164.64,115.5,1
fold_4,Baseline_Survival,2021-W32_SUB_MONTHLY_CIS,4,8.9475,6.0,311.28,214.5,1
fold_4,Baseline_Survival,2021-W32_SUB_MONTHLY_CIS,5,7.8701,5.0,439.03,297.0,1
fold_4,BdW,2021-W32_SUB_MONTHLY_CIS,3,8.347,7.0,137.72,115.5,1
fold_4,BdW,2021-W32_SUB_MONTHLY_CIS,4,6.0695,6.0,229.0,214.5,1
fold_4,BdW,2021-W32_SUB_MONTHLY_CIS,5,5.0695,5.0,312.87,297.0,1
fold_4,Baseline_Survival,2021-W32_SUB_MONTHLY_EU_DACH,3,5.8037,4.0,95.76,66.0,1
fold_4,Baseline_Survival,2021-W32_SUB_MONTHLY_EU_DACH,4,5.1641,3.0,180.97,115.5,1
fold_4,Baseline_Survival,2021-W32_SUB_MONTHLY_EU_DACH,5,4.4288,3.0,254.04,165.0,1
fold_4,BdW,2021-W32_SUB_MONTHLY_EU_DACH,3,4.0881,4.0,67.45,66.0,1
fold_4,BdW,2021-W32_SUB_MONTHLY_EU_DACH,4,3.3007,3.0,121.92,115.5,1
fold_4,BdW,2021-W32_SUB_MONTHLY_EU_DACH,5,2.6073,3.0,164.94,165.0,1
fold_4,Baseline_Survival,2021-W32_SUB_MONTHLY_EU_EAST,3,5.9548,4.0,98.25,66.0,1
fold_4,Baseline_Survival,2021-W32_SUB_MONTHLY_EU_EAST,4,5.1653,3.0,183.48,115.5,1
fold_4,Baseline_Survival,2021-W32_SUB_MONTHLY_EU_EAST,5,4.5973,3.0,259.34,165.0,1
fold_4,BdW,2021-W32_SUB_MONTHLY_EU_EAST,3,4.2501,4.0,70.13,66.0,1
fold_4,BdW,2021-W32_SUB_MONTHLY_EU_EAST,4,3.4758,3.0,127.48,115.5,1
fold_4,BdW,2021-W32_SUB_MONTHLY_EU_EAST,5,2.6565,3.0,171.31,165.0,1
fold_4,Baseline_Survival,2021-W32_SUB_MONTHLY_EU_NORTH,3,5.4097,4.0,89.26,66.0,1
fold_4,Baseline_Survival,2021-W32_SUB_MONTHLY_EU_NORTH,4,4.6518,3.0,166.01,115.5,1
fold_4,Baseline_Survival,2021-W32_SUB_MONTHLY_EU_NORTH,5,4.2411,2.0,235.99,148.5,1
fold_4,BdW,2021-W32_SUB_MONTHLY_EU_NORTH,3,3.7546,4.0,61.95,66.0,1
fold_4,BdW,2021-W32_SUB_MONTHLY_EU_NORTH,4,2.7747,3.0,107.73,115.5,1
fold_4,BdW,2021-W32_SUB_MONTHLY_EU_NORTH,5,2.1072,2.0,142.5,148.5,1
fold_4,Baseline_Survival,2021-W32_SUB_MONTHLY_EU_SOUTH,3,5.6368,4.0,93.01,66.0,1
fold_4,Baseline_Survival,2021-W32_SUB_MONTHLY_EU_SOUTH,4,5.0393,3.0,176.16,115.5,1
fold_4,Baseline_Survival,2021-W32_SUB_MONTHLY_EU_SOUTH,5,4.3129,2.0,247.32,148.5,1
fold_4,BdW,2021-W32_SUB_MONTHLY_EU_SOUTH,3,4.0412,4.0,66.68,66.0,1
fold_4,BdW,2021-W32_SUB_MONTHLY_EU_SOUTH,4,2.9347,3.0,115.1,115.5,1
fold_4,BdW,2021-W32_SUB_MONTHLY_EU_SOUTH,5,2.3849,2.0,154.45,148.5,1
fold_4,Baseline_Survival,2021-W32_SUB_MONTHLY_EU_WEST,3,6.194,4.0,102.2,66.0,1
fold_4,Baseline_Survival,2021-W32_SUB_MONTHLY_EU_WEST,4,5.3792,3.0,190.96,115.5,1
fold_4,Baseline_Survival,2021-W32_SUB_MONTHLY_EU_WEST,5,4.9285,3.0,272.28,165.0,1
fold_4,BdW,2021-W32_SUB_MONTHLY_EU_WEST,3,4.4857,4.0,74.01,66.0,1
fold_4,BdW,2021-W32_SUB_MONTHLY_EU_WEST,4,3.5658,3.0,132.85,115.5,1
fold_4,BdW,2021-W32_SUB_MONTHLY_EU_WEST,5,2.8524,3.0,179.91,165.0,1
fold_4,Baseline_Survival,2021-W32_SUB_MONTHLY_LATAM,3,10.9057,7.0,179.95,115.5,1
fold_4,Baseline_Survival,2021-W32_SUB_MONTHLY_LATAM,4,9.4619,6.0,335.79,214.5,1
fold_4,Baseline_Survival,2021-W32_SUB_MONTHLY_LATAM,5,7.8943,5.0,466.0,297.0,1
fold_4,BdW,2021-W32_SUB_MONTHLY_LATAM,3,8.3475,7.0,137.73,115.5,1
fold_4,BdW,2021-W32_SUB_MONTHLY_LATAM,4,6.331,6.0,235.63,214.5,1
fold_4,BdW,2021-W32_SUB_MONTHLY_LATAM,5,4.0242,5.0,275.12,297.0,1
fold_4,Baseline_Survival,2021-W32_SUB_MONTHLY_MENA,3,6.5999,4.0,108.9,66.0,1
fold_4,Baseline_Survival,2021-W32_SUB_MONTHLY_MENA,4,5.6768,4.0,202.57,132.0,1
fold_4,Baseline_Survival,2021-W32_SUB_MONTHLY_MENA,5,4.9861,3.0,284.84,181.5,1
